MatricNo,CandidateNo
S-2017-424,1
S-2017-424,4
S-2017-425,6
S-2017-425,11
S-2017-425,22
S-2017-425,12
S-2017-425,2
S-2017-425,3
S-2017-425,21
S-2017-426,1
S-2017-426,3
S-2017-426,10
S-2017-426,13
S-2017-426,5
S-2017-426,8
S-2017-427,21
S-2017-427,2
S-2017-427,16
S-2017-427,13
S-2017-427,10
S-2017-427,17
S-2017-427,23
S-2017-427,14
S-2017-428,17
S-2017-428,4
S-2017-428,3
S-2017-428,23
S-2017-428,24
S-2017-428,18
S-2017-429,21
S-2017-429,8
S-2017-429,1
S-2017-429,12
S-2017-429,14
S-2017-429,15
S-2017-430,17
S-2017-430,7
S-2017-430,23
S-2017-430,6
S-2017-430,8
S-2017-430,1
S-2017-430,11
S-2017-430,14
S-2017-431,7
S-2017-431,21
S-2017-431,4
S-2017-431,2
S-2017-431,20
